1.622,0.038
1.622,0.038
1.622,0.038
1.622,0.038
1.615,0.036
1.615,0.036
1.615,0.036
1.615,0.036
1.585,0.037
1.585,0.037
1.572,0.044
1.572,0.044
1.572,0.044
1.585,0.039
1.594,0.039
1.594,0.039
1.594,0.039
1.572,0.044
1.572,0.044
1.574,0.041
1.574,0.041
1.574,0.041
1.609,0.036
1.609,0.036
1.609,0.036
1.609,0.036
1.609,0.036
1.609,0.036
1.609,0.036
1.609,0.036
1.609,0.036
1.609,0.036
1.565,0.040
1.565,0.040
1.565,0.040
1.565,0.040
1.565,0.040
1.569,0.043
1.569,0.043
1.569,0.043
1.614,0.036
1.614,0.036
1.614,0.036
1.614,0.036
1.614,0.036
1.614,0.036
1.614,0.036
1.614,0.036
1.614,0.036
1.614,0.036
1.594,0.039
1.594,0.039
1.593,0.037
1.593,0.037
1.576,0.040
1.576,0.040
1.576,0.040
1.576,0.040
1.520,0.047
1.559,0.042
1.559,0.042
1.569,0.043
1.615,0.036
1.628,0.035
1.628,0.035
1.628,0.035
1.628,0.035
1.604,0.037
1.604,0.037
1.604,0.037
1.589,0.038
1.589,0.038
1.589,0.038
1.589,0.038
1.589,0.038
1.589,0.038
1.589,0.038
1.589,0.038
1.589,0.038
1.589,0.038
1.525,0.047
1.525,0.047
1.575,0.040
1.575,0.040
1.575,0.040
1.632,0.035
1.584,0.039
1.584,0.039
1.584,0.039
1.584,0.039
1.584,0.039
1.584,0.039
1.584,0.039
1.523,0.047
1.523,0.047
1.523,0.047
1.523,0.047
1.523,0.047
1.523,0.047
1.527,0.046
1.527,0.046
1.613,0.034
1.613,0.034
1.596,0.036
1.565,0.042
1.534,0.046
1.534,0.046
1.534,0.046
1.534,0.046
1.641,0.036
1.641,0.036
1.641,0.036
1.583,0.041
1.583,0.041
1.583,0.041
1.583,0.041
1.583,0.041
1.567,0.039
1.592,0.037
1.610,0.035
1.610,0.035
1.610,0.035
1.610,0.035
1.610,0.035
1.610,0.035
1.610,0.035
1.610,0.035
1.523,0.047
1.637,0.035
1.637,0.035
1.579,0.041
1.579,0.041
1.579,0.041
1.566,0.039
1.566,0.039
1.566,0.039
1.566,0.039
1.566,0.039
1.655,0.032
1.567,0.043
1.567,0.043
1.567,0.043
1.567,0.043
1.567,0.043
1.567,0.043
1.567,0.043
1.567,0.043
1.567,0.043
1.567,0.043
1.567,0.043
1.567,0.043
1.617,0.036
1.617,0.036
1.642,0.036
1.563,0.040
1.534,0.046
1.580,0.041
1.577,0.040
1.577,0.040
1.622,0.037
1.622,0.037
1.622,0.037
1.622,0.037
1.582,0.040
1.582,0.040
1.582,0.040
1.566,0.043
1.566,0.043
1.566,0.043
1.566,0.043
1.630,0.037
1.596,0.035
1.572,0.039
1.572,0.039
1.572,0.039
1.658,0.031
1.658,0.031
1.658,0.031
1.658,0.031
1.573,0.041
1.567,0.039
1.601,0.037
1.602,0.037
1.641,0.035
1.641,0.035
1.641,0.035
1.641,0.035
1.641,0.035
1.641,0.035
1.641,0.035
1.641,0.035
1.641,0.035
1.641,0.035
1.566,0.042
1.566,0.042
1.566,0.042
1.566,0.042
1.566,0.042
1.566,0.042
1.566,0.042
1.566,0.042
1.564,0.043
1.577,0.043
1.507,0.051
1.507,0.051
1.507,0.051
1.564,0.043
1.564,0.043
1.564,0.043
1.564,0.043
1.564,0.043
1.564,0.043
1.554,0.043
1.554,0.043
1.577,0.041
1.577,0.041
1.527,0.044
1.527,0.044
1.527,0.044
1.527,0.044
1.555,0.046
1.555,0.046
1.606,0.036
1.606,0.036
1.606,0.036
1.548,0.045
1.548,0.045
1.548,0.045
1.548,0.045
1.596,0.038
1.623,0.035
1.623,0.035
1.623,0.035
1.623,0.035
1.595,0.038
1.595,0.038
1.595,0.038
1.515,0.049
1.553,0.043
1.612,0.036
1.612,0.036
1.612,0.036
1.612,0.036
1.579,0.040
1.579,0.040
1.579,0.040
1.610,0.037
1.610,0.037
1.610,0.037
1.607,0.036
1.607,0.036
1.607,0.036
1.607,0.036
1.607,0.036
1.576,0.039
1.576,0.039
1.572,0.040
1.572,0.040
1.600,0.038
1.600,0.038
1.600,0.038
1.600,0.038
1.584,0.040
1.584,0.040
1.584,0.040
1.584,0.040
1.581,0.039
1.581,0.039
1.581,0.039
1.581,0.039
1.615,0.035
1.615,0.035
1.615,0.035
1.559,0.040
1.559,0.040
1.547,0.041
1.547,0.041
1.627,0.032
1.627,0.032
1.611,0.037
1.611,0.037
1.611,0.037
1.611,0.037
1.611,0.037
1.570,0.038
1.570,0.038
1.570,0.038
1.570,0.038
1.498,0.051
1.498,0.051
1.633,0.035
1.633,0.035
1.584,0.043
1.584,0.043
1.640,0.034
1.640,0.034
1.633,0.036
1.601,0.039
1.601,0.039
1.498,0.049
1.636,0.033
1.636,0.033
1.636,0.033
1.636,0.033
1.636,0.033
1.525,0.047
1.550,0.044
1.648,0.033
1.596,0.037
1.596,0.037
1.596,0.037
1.574,0.041
1.574,0.041
1.574,0.041
1.580,0.038
1.580,0.038
1.580,0.038
1.580,0.038
1.580,0.038
1.580,0.038
1.580,0.038
1.580,0.038
1.580,0.038
1.580,0.038
1.633,0.036
1.589,0.038
1.589,0.038
1.589,0.038
1.646,0.033
1.548,0.042
1.548,0.042
1.548,0.042
1.540,0.045
1.564,0.040
1.564,0.040
1.564,0.040
1.564,0.040
1.564,0.040
1.617,0.036
1.617,0.036
1.653,0.034
1.635,0.036
1.635,0.036
1.631,0.036
1.631,0.036
1.631,0.036
1.631,0.036
1.595,0.038
1.529,0.045
1.529,0.045
1.529,0.045
1.529,0.045
1.566,0.043
1.566,0.043
1.566,0.043
1.566,0.043
1.566,0.043
1.566,0.043
1.573,0.039
1.573,0.039
1.573,0.039
1.573,0.039
1.573,0.039
1.615,0.035
1.615,0.035
1.615,0.035
1.615,0.035
1.615,0.035
1.615,0.035
1.615,0.035
1.615,0.035
1.615,0.035
1.615,0.035
1.615,0.035
1.615,0.035
1.615,0.035
1.615,0.035
1.615,0.035
1.615,0.035
1.615,0.035
1.615,0.035
1.531,0.047
1.531,0.047
1.531,0.047
1.531,0.047
1.572,0.039
1.572,0.039
1.572,0.039
1.572,0.039
1.572,0.039
1.641,0.032
1.641,0.032
1.641,0.032
1.641,0.032
1.641,0.032
1.641,0.032
1.641,0.032
1.606,0.039
1.531,0.046
1.531,0.046
1.526,0.047
1.526,0.047
1.526,0.047
1.526,0.047
1.562,0.042
1.562,0.042
1.531,0.045
1.531,0.045
1.596,0.037
1.596,0.037
1.596,0.037
1.551,0.043
1.551,0.043
1.612,0.037
1.612,0.037
1.612,0.037
1.612,0.037
1.612,0.037
1.612,0.037
1.612,0.037
1.612,0.037
1.612,0.037
1.612,0.037
1.524,0.044
1.552,0.043
1.552,0.043
1.552,0.043
1.552,0.043
1.552,0.043
1.552,0.043
1.552,0.043
1.552,0.043
1.605,0.037
1.605,0.037
1.605,0.037
1.605,0.037
1.531,0.047
1.531,0.047
1.531,0.047
1.531,0.047
1.531,0.047
1.531,0.047
1.531,0.047
1.531,0.047
1.531,0.047
1.531,0.047
1.531,0.047
1.531,0.047
1.531,0.047
1.679,0.030
1.679,0.030
1.679,0.030
1.679,0.030
1.679,0.030
1.679,0.030
1.679,0.030
1.620,0.038
1.636,0.033
1.636,0.033
1.645,0.034
1.645,0.034
1.562,0.042
1.546,0.046
1.546,0.046
1.546,0.046
1.546,0.046
1.546,0.046
1.572,0.042
1.572,0.042
1.572,0.042
1.572,0.042
1.572,0.042
1.572,0.042
1.572,0.042
1.572,0.042
1.572,0.042
1.573,0.041
1.573,0.041
1.573,0.041
1.573,0.041
1.608,0.037
1.630,0.036
1.630,0.036
1.630,0.036
1.630,0.036
1.609,0.036
1.518,0.048
1.518,0.048
1.610,0.040
1.610,0.040
1.610,0.040
1.610,0.040
1.610,0.040
1.610,0.040
1.610,0.040
1.610,0.040
1.610,0.040
1.610,0.040
1.610,0.040
1.610,0.040
1.610,0.040
1.610,0.040
1.610,0.040
1.610,0.040
1.610,0.040
1.630,0.038
1.630,0.038
1.605,0.038
1.605,0.038
1.605,0.038
1.605,0.038
1.605,0.038
1.623,0.036
1.623,0.036
1.591,0.042
1.591,0.042
1.591,0.042
1.591,0.042
1.542,0.048
1.542,0.048
1.644,0.034
1.644,0.034
1.559,0.043
1.512,0.050
1.571,0.042
1.571,0.042
1.571,0.042
1.571,0.042
1.571,0.042
1.571,0.042
1.571,0.042
1.593,0.036
1.593,0.036
1.593,0.036
1.574,0.039
1.574,0.041
1.574,0.041
1.557,0.042
1.574,0.041
1.574,0.041
1.586,0.038
1.545,0.046
1.545,0.046
1.574,0.041
1.574,0.041
1.574,0.041
1.574,0.041
1.574,0.041
1.574,0.041
1.567,0.044
1.567,0.044
1.567,0.044
1.567,0.044
1.567,0.044
1.567,0.044
1.597,0.037
1.597,0.037
1.540,0.048
1.602,0.037
1.602,0.037
1.602,0.037
1.602,0.037
1.585,0.038
1.585,0.038
1.585,0.038
1.585,0.038
1.585,0.038
1.664,0.034
1.609,0.038
1.609,0.038
1.609,0.038
1.554,0.041
1.554,0.041
1.579,0.038
1.579,0.038
1.579,0.038
1.579,0.038
1.579,0.038
1.579,0.038
1.607,0.037
1.529,0.047
1.529,0.047
1.529,0.047
1.529,0.047
1.616,0.038
1.616,0.038
1.616,0.038
1.616,0.038
1.577,0.041
1.577,0.041
1.625,0.035
1.564,0.044
1.564,0.044
1.564,0.044
1.564,0.044
1.604,0.040
1.575,0.039
1.514,0.047
1.621,0.038
1.661,0.031
1.550,0.044
1.550,0.044
1.550,0.044
1.558,0.042
1.521,0.047
1.580,0.037
1.591,0.037
1.591,0.037
1.591,0.037
1.591,0.037
1.591,0.037
1.591,0.037
1.604,0.037
1.556,0.046
1.556,0.046
1.556,0.046
1.556,0.046
1.556,0.046
1.556,0.046
1.556,0.046
1.532,0.048
1.532,0.048
1.532,0.048
1.532,0.048
1.630,0.036
1.630,0.036
1.630,0.036
1.630,0.036
1.630,0.036
1.630,0.036
1.630,0.036
1.630,0.036
1.630,0.036
1.630,0.036
1.630,0.036
1.641,0.036
1.641,0.036
1.641,0.036
1.641,0.036
1.641,0.036
1.641,0.036
1.641,0.036
1.628,0.034
1.628,0.034
1.628,0.034
1.628,0.034
1.628,0.034
1.628,0.034
1.551,0.041
1.551,0.041
1.551,0.041
1.551,0.041
1.638,0.035
1.638,0.035
1.638,0.035
1.638,0.035
1.605,0.038
1.605,0.038
1.605,0.038
1.605,0.038
1.605,0.038
1.605,0.038
1.526,0.046
1.532,0.047
1.532,0.047
1.532,0.047
1.532,0.047
1.532,0.047
1.561,0.043
1.561,0.043
1.559,0.043
1.559,0.043
1.559,0.043
1.559,0.043
1.559,0.043
1.559,0.043
1.559,0.043
1.559,0.043
1.589,0.035
1.597,0.038
1.608,0.040
1.608,0.040
1.544,0.045
1.644,0.034
1.644,0.034
1.644,0.034
1.644,0.034
1.644,0.034
1.644,0.034
1.644,0.034
1.644,0.034
1.644,0.034
1.644,0.034
1.644,0.034
1.518,0.046
1.518,0.046
1.650,0.033
1.650,0.033
1.572,0.039
1.619,0.036
1.619,0.036
1.619,0.036
1.619,0.036
1.619,0.036
1.619,0.036
1.619,0.036
1.619,0.036
1.592,0.038
1.592,0.038
1.592,0.038
1.592,0.038
1.526,0.046
1.519,0.049
1.547,0.046
1.547,0.046
1.547,0.046
1.547,0.046
1.598,0.037
1.598,0.037
1.598,0.037
1.571,0.041
1.571,0.041
1.571,0.041
1.571,0.041
1.571,0.041
1.571,0.041
1.571,0.041
1.571,0.041
1.497,0.051
1.497,0.051
1.561,0.042
1.535,0.045
1.557,0.044
1.557,0.044
1.557,0.044
1.557,0.044
1.562,0.044
1.562,0.044
1.562,0.044
1.562,0.044
1.562,0.044
1.562,0.044
1.562,0.044
1.562,0.044
1.562,0.044
1.562,0.044
1.562,0.044
1.562,0.044
1.562,0.044
1.525,0.046
1.674,0.031
1.674,0.031
1.674,0.031
1.674,0.031
1.674,0.031
1.656,0.033
1.656,0.033
1.656,0.033
1.656,0.033
1.656,0.033
1.588,0.039
1.588,0.039
1.605,0.039
1.605,0.039
1.605,0.039
1.605,0.039
1.605,0.039
1.605,0.039
1.605,0.039
1.605,0.039
1.605,0.039
1.605,0.039
1.641,0.035
1.641,0.035
1.522,0.052
1.584,0.040
1.584,0.040
1.539,0.050
1.539,0.050
1.555,0.042
1.555,0.042
1.555,0.042
1.549,0.045
1.549,0.045
1.549,0.045
1.527,0.051
1.489,0.050
1.489,0.050
1.489,0.050
1.489,0.050
1.579,0.042
1.579,0.042
1.676,0.028
1.572,0.042
1.572,0.042
1.572,0.042
1.572,0.042
1.572,0.042
1.587,0.035
1.587,0.035
1.631,0.034
1.568,0.040
1.568,0.040
1.585,0.041
1.585,0.041
1.585,0.041
1.585,0.041
1.585,0.041
1.553,0.039
1.553,0.039
1.553,0.039
1.564,0.041
1.564,0.041
1.564,0.041
1.564,0.041
1.564,0.041
1.554,0.041
1.659,0.031
1.659,0.031
1.654,0.032
1.654,0.032
1.654,0.032
1.654,0.032
1.654,0.032
1.567,0.041
1.570,0.038
1.585,0.042
1.603,0.037
1.603,0.037
1.603,0.037
1.603,0.037
1.603,0.037
1.603,0.037
1.603,0.037
1.603,0.037
1.603,0.037
1.603,0.037
1.603,0.037
1.603,0.037
1.603,0.037
1.603,0.037
1.603,0.037
1.603,0.037
1.635,0.035
1.546,0.047
1.546,0.047
1.546,0.047
1.560,0.040
1.560,0.040
1.560,0.040
1.560,0.040
1.560,0.040
1.560,0.040
1.560,0.040
1.592,0.040
1.592,0.040
1.592,0.040
1.592,0.040
1.613,0.039
1.613,0.039
1.613,0.039
1.613,0.039
1.621,0.035
1.540,0.045
1.540,0.045
1.540,0.045
1.540,0.045
1.540,0.045
1.540,0.045
1.561,0.041
1.561,0.041
1.546,0.047
1.546,0.047
1.642,0.034
1.642,0.034
1.642,0.034
1.565,0.043
1.565,0.043
1.565,0.043
1.565,0.043
1.565,0.043
1.565,0.043
1.565,0.043
1.565,0.043
1.565,0.043
1.565,0.043
1.565,0.043
1.602,0.034
1.602,0.034
1.602,0.034
1.556,0.041
1.599,0.037
1.609,0.038
1.665,0.032
1.665,0.032
1.687,0.029
1.574,0.042
1.574,0.042
1.534,0.048
1.534,0.048
1.534,0.048
1.508,0.045
1.508,0.045
1.508,0.045
1.508,0.045
1.508,0.045
1.508,0.045
1.508,0.045
1.508,0.045
1.564,0.042
1.564,0.042
1.564,0.042
1.564,0.042
1.580,0.040
1.580,0.040
1.580,0.040
1.580,0.040
1.580,0.040
1.580,0.040
1.580,0.040
1.580,0.040
1.580,0.040
1.668,0.032
1.668,0.032
1.668,0.032
1.668,0.032
1.668,0.032
1.668,0.032
1.668,0.032
1.668,0.032
1.594,0.039
1.594,0.039
1.559,0.038
1.559,0.038
1.559,0.038
1.559,0.038
1.581,0.041
1.581,0.041
1.500,0.050
1.500,0.050
1.500,0.050
1.500,0.050
1.500,0.050
1.500,0.050
1.684,0.029
1.684,0.029
1.682,0.032
1.682,0.032
1.682,0.032
1.682,0.032
1.682,0.032
1.612,0.037
1.612,0.037
1.674,0.032
1.674,0.032
1.674,0.032
1.674,0.032
1.674,0.032
1.517,0.052
1.517,0.052
1.517,0.052
1.517,0.052
1.517,0.052
1.517,0.052
1.543,0.047
1.543,0.047
1.543,0.047
1.543,0.047
1.543,0.047
1.543,0.047
1.543,0.047
1.543,0.047
1.543,0.047
1.543,0.047
1.543,0.047
1.543,0.047
1.543,0.047
1.543,0.047
1.543,0.047
1.647,0.033
1.647,0.033
1.629,0.033
1.643,0.036
1.643,0.036
1.643,0.036
1.643,0.036
1.643,0.036
1.541,0.047
1.541,0.047
1.541,0.047
1.575,0.041
1.613,0.039
1.613,0.039
1.552,0.046
1.552,0.046
1.552,0.046
1.552,0.046
1.552,0.046
1.552,0.046
1.552,0.046
1.552,0.046
1.557,0.038
1.557,0.038
1.557,0.038
1.557,0.038
1.557,0.038
1.557,0.038
1.557,0.038
1.628,0.033
1.553,0.038
1.553,0.038
1.553,0.038
1.553,0.038
1.596,0.037
1.596,0.037
1.637,0.036
1.637,0.036
1.637,0.036
1.637,0.036
1.637,0.036
1.637,0.036
1.603,0.036
1.529,0.043
1.529,0.043
1.529,0.043
1.529,0.043
1.529,0.043
1.536,0.046
1.536,0.046
1.500,0.051
1.500,0.051
1.500,0.051
1.500,0.051
1.500,0.051
1.536,0.043
1.660,0.030
1.660,0.030
1.660,0.030
1.473,0.054
1.473,0.054
1.689,0.029
1.689,0.029
1.689,0.029
1.689,0.029
1.689,0.029
1.554,0.038
1.554,0.038
1.612,0.038
1.612,0.038
1.612,0.038
1.607,0.036
1.607,0.036
1.558,0.038
1.649,0.037
1.649,0.037
1.696,0.029
1.696,0.029
1.653,0.035
1.653,0.035
1.659,0.030
1.573,0.043
1.589,0.039
1.696,0.029
1.696,0.029
1.696,0.029
1.696,0.029
1.696,0.029
1.696,0.029
1.652,0.037
1.652,0.037
1.614,0.039
1.614,0.039
1.614,0.039
1.584,0.041
1.584,0.041
1.556,0.040
1.556,0.040
1.556,0.040
1.556,0.040
1.556,0.040
1.573,0.040
1.573,0.040
1.573,0.040
1.573,0.040
1.573,0.040
1.573,0.040
1.573,0.040
1.626,0.033
1.626,0.033
1.626,0.033
1.626,0.033
1.626,0.033
1.626,0.033
1.626,0.033
1.626,0.033
1.626,0.033
1.626,0.033
1.679,0.031
1.679,0.031
1.523,0.048
1.523,0.048
1.523,0.048
1.523,0.048
1.523,0.048
1.523,0.048
1.523,0.048
1.523,0.048
1.523,0.048
1.523,0.048
1.644,0.035
1.644,0.035
1.644,0.035
1.644,0.035
1.572,0.038
1.575,0.040
1.670,0.033
1.645,0.035
1.483,0.051
1.648,0.035
1.648,0.035
1.648,0.035
1.648,0.035
1.648,0.035
1.648,0.035
1.648,0.035
1.648,0.035
1.648,0.035
1.648,0.035
1.648,0.035
1.648,0.035
1.648,0.035
1.493,0.055
1.493,0.055
1.493,0.055
1.586,0.039
1.586,0.039
1.530,0.047
1.572,0.041
1.572,0.041
1.577,0.040
1.577,0.040
1.577,0.040
1.580,0.042
1.580,0.042
1.580,0.042
1.580,0.042
1.580,0.042
1.580,0.042
1.612,0.035
1.681,0.029
1.642,0.037
1.515,0.047
1.515,0.047
1.515,0.047
1.515,0.047
1.594,0.038
1.594,0.038
1.611,0.035
1.611,0.035
1.572,0.044
1.572,0.044
1.644,0.034
1.644,0.034
1.670,0.034
1.670,0.034
1.566,0.038
1.566,0.038
1.566,0.038
1.566,0.038
1.642,0.032
1.642,0.032
1.642,0.032
1.642,0.032
1.642,0.032
1.639,0.032
1.639,0.032
1.597,0.041
1.597,0.041
1.597,0.041
1.528,0.051
1.562,0.038
1.562,0.038
1.562,0.038
1.562,0.038
1.562,0.038
1.562,0.038
1.663,0.030
1.663,0.030
1.636,0.035
1.636,0.035
1.610,0.035
1.610,0.035
1.638,0.036
1.638,0.036
1.638,0.036
1.638,0.036
1.638,0.036
1.632,0.032
1.632,0.032
1.632,0.032
1.647,0.033
1.647,0.033
1.647,0.033
1.658,0.031
1.525,0.045
1.525,0.045
1.525,0.045
1.525,0.045
1.557,0.044
1.574,0.038
1.574,0.038
1.574,0.038
1.574,0.038
1.574,0.038
1.574,0.038
1.585,0.037
1.585,0.037
1.585,0.037
1.585,0.037
1.585,0.037
1.585,0.037
1.585,0.037
1.585,0.037
1.585,0.037
1.585,0.037
1.585,0.037
1.609,0.036
1.543,0.040
1.543,0.040
1.543,0.040
1.543,0.040
1.560,0.041
1.510,0.047
1.510,0.047
1.541,0.046
1.583,0.036
1.583,0.036
1.583,0.036
1.604,0.039
1.676,0.030
1.676,0.030
1.676,0.030
1.676,0.030
1.676,0.030
1.676,0.030
1.676,0.030
1.676,0.030
1.668,0.032
1.668,0.032
1.668,0.032
1.674,0.031
1.674,0.031
1.674,0.031
1.674,0.031
1.674,0.031
1.674,0.031
1.525,0.044
1.525,0.044
1.525,0.044
1.661,0.029
1.661,0.029
1.661,0.029
1.661,0.029
1.661,0.029
1.661,0.029
1.615,0.037
1.615,0.037
1.538,0.046
1.538,0.046
1.538,0.046
1.538,0.046
1.538,0.046
1.538,0.046
1.538,0.046
1.538,0.046
1.538,0.046
1.538,0.046
1.538,0.046
1.538,0.046
1.538,0.046
1.538,0.046
1.538,0.046
1.538,0.046
1.538,0.046
1.636,0.035
1.581,0.037
1.581,0.037
1.628,0.033
1.628,0.033
1.635,0.034
1.635,0.034
1.635,0.034
1.635,0.034
1.635,0.034
1.635,0.034
1.635,0.034
1.601,0.042
1.547,0.043
1.639,0.036
1.639,0.036
1.639,0.036
1.639,0.036
1.579,0.037
1.579,0.037
1.579,0.037
1.579,0.037
1.579,0.037
1.579,0.037
1.579,0.037
1.614,0.039
1.614,0.039
1.621,0.034
1.572,0.043
1.572,0.043
1.572,0.043
1.467,0.052
1.467,0.052
1.678,0.032
1.548,0.042
1.603,0.041
1.574,0.046
1.574,0.038
1.546,0.044
1.644,0.030
1.644,0.030
1.694,0.029
1.694,0.029
1.694,0.029
1.694,0.029
1.694,0.029
1.694,0.029
1.694,0.029
1.694,0.029
1.613,0.038
1.613,0.038
1.613,0.038
1.613,0.038
1.613,0.038
1.613,0.038
1.576,0.042
1.576,0.042
1.576,0.042
1.663,0.029
1.658,0.034
1.537,0.044
1.566,0.046
1.566,0.046
1.566,0.046
1.566,0.046
1.569,0.041
1.573,0.038
1.571,0.038
1.571,0.038
1.571,0.038
1.571,0.038
1.571,0.038
1.571,0.038
1.571,0.038
1.571,0.038
1.571,0.038
1.571,0.038
1.571,0.038
1.571,0.038
1.571,0.038
1.571,0.038
1.580,0.039
1.580,0.039
1.580,0.039
1.613,0.035
1.613,0.035
1.603,0.038
1.603,0.038
1.603,0.038
1.603,0.040
1.535,0.047
1.535,0.047
1.535,0.047
1.535,0.047
1.657,0.034
1.683,0.029
1.575,0.038
1.575,0.038
1.539,0.048
1.636,0.033
1.585,0.039
1.585,0.039
1.585,0.039
1.585,0.039
1.585,0.039
1.585,0.039
1.637,0.038
1.637,0.038
1.637,0.038
1.516,0.050
1.516,0.050
1.660,0.034
1.660,0.034
1.660,0.034
1.660,0.034
1.660,0.034
1.660,0.034
1.641,0.038
1.641,0.038
1.641,0.038
1.641,0.038
1.641,0.038
1.595,0.037
1.526,0.046
1.526,0.046
1.526,0.046
1.526,0.046
1.570,0.046
1.570,0.046
1.570,0.046
1.570,0.046
1.588,0.036
1.586,0.036
1.586,0.036
1.586,0.036
1.586,0.036
1.586,0.036
1.605,0.034
1.605,0.034
1.711,0.030
1.711,0.030
1.711,0.030
1.828,0.020
1.828,0.020
1.828,0.020
1.828,0.020
1.828,0.020
1.828,0.020
1.828,0.020
1.828,0.020
1.828,0.020
1.828,0.020
1.828,0.020
1.828,0.020
1.828,0.020
1.828,0.020
1.828,0.020
1.828,0.020
1.819,0.020
1.819,0.020
1.819,0.020
1.819,0.020
1.819,0.020
1.819,0.020
1.819,0.020
1.819,0.020
1.819,0.020
1.819,0.020
1.750,0.022
1.750,0.022
1.750,0.022
1.750,0.022
1.750,0.022
1.750,0.022
1.750,0.022
1.750,0.022
1.750,0.022
1.737,0.024
1.737,0.024
1.737,0.024
1.817,0.020
1.817,0.020
1.817,0.020
1.817,0.020
1.817,0.020
1.817,0.020
1.817,0.020
1.730,0.024
1.730,0.024
1.730,0.024
1.730,0.024
1.730,0.024
1.730,0.024
1.730,0.024
1.730,0.024
1.782,0.022
1.817,0.020
1.817,0.020
1.817,0.020
1.817,0.020
1.824,0.020
1.824,0.020
1.824,0.020
1.824,0.020
1.826,0.020
1.826,0.020
1.826,0.020
1.826,0.020
1.724,0.024
1.724,0.024
1.724,0.024
1.724,0.024
1.724,0.024
1.724,0.024
1.724,0.024
1.724,0.024
1.724,0.024
1.724,0.024
1.724,0.024
1.825,0.020
1.825,0.020
1.825,0.020
1.825,0.020
1.825,0.020
1.825,0.020
1.825,0.020
1.825,0.020
1.825,0.020
1.825,0.020
1.825,0.020
1.825,0.020
1.825,0.020
1.825,0.020
1.825,0.020
1.825,0.020
1.787,0.022
1.787,0.022
1.730,0.025
1.730,0.025
1.730,0.025
1.730,0.025
1.730,0.025
1.730,0.025
1.730,0.025
1.730,0.025
1.730,0.025
1.830,0.019
1.830,0.019
1.830,0.019
1.830,0.019
1.830,0.019
1.775,0.022
1.775,0.022
1.775,0.022
1.724,0.024
1.724,0.024
1.724,0.024
1.724,0.024
1.724,0.024
1.724,0.024
1.724,0.024
1.724,0.024
1.724,0.024
1.817,0.019
1.817,0.019
1.817,0.019
1.817,0.019
1.756,0.023
1.756,0.023
1.756,0.023
1.756,0.023
1.756,0.023
